,date,bitcoin,ethereum,tether,ripple,solana,terra-luna,cardano,avalanche,stellar,monero
1327,2022-02-25 00:00:00,63,12,8,75,25,0,14,30,74,25
1328,2022-02-25 01:00:00,55,9,15,53,22,0,13,30,45,15
1329,2022-02-25 02:00:00,63,9,27,37,18,0,13,44,60,10
1330,2022-02-25 03:00:00,60,10,8,43,9,0,17,29,68,5
1331,2022-02-25 04:00:00,65,11,21,62,30,0,22,30,22,5
1332,2022-02-25 05:00:00,65,10,17,40,37,0,23,26,38,0
1333,2022-02-25 06:00:00,69,10,8,61,21,0,14,18,35,10
1334,2022-02-25 07:00:00,58,8,22,34,6,0,10,8,23,9
1335,2022-02-25 08:00:00,58,10,3,57,23,0,16,15,61,13
1336,2022-02-25 09:00:00,56,11,10,41,20,0,21,15,42,25
1337,2022-02-25 10:00:00,56,9,16,72,29,0,23,10,24,12
1338,2022-02-25 11:00:00,54,11,29,52,17,0,21,9,30,4
1339,2022-02-25 12:00:00,57,11,16,46,24,0,33,13,17,14
1340,2022-02-25 13:00:00,59,10,10,78,17,0,18,8,36,20
1341,2022-02-25 14:00:00,55,10,14,39,22,0,24,14,45,6
1342,2022-02-25 15:00:00,58,12,16,50,17,0,32,24,44,17
1343,2022-02-25 16:00:00,55,10,21,41,21,0,24,22,44,24
1344,2022-02-25 17:00:00,51,11,22,58,30,0,20,29,65,12
1345,2022-02-25 18:00:00,56,11,26,57,21,0,24,26,67,17
1346,2022-02-25 19:00:00,55,9,8,58,24,0,19,34,50,25
1347,2022-02-25 20:00:00,57,10,30,54,24,0,20,28,62,8
1348,2022-02-25 21:00:00,52,12,31,51,25,0,32,23,49,18
1349,2022-02-25 22:00:00,55,10,23,49,100,0,29,42,25,20
1350,2022-02-25 23:00:00,55,14,12,70,34,0,23,52,48,32
1351,2022-02-26 00:00:00,52,10,13,54,23,0,25,47,44,0
1352,2022-02-26 00:00:00,71,14,14,59,51,0,20,38,43,0
1353,2022-02-26 01:00:00,63,13,9,45,59,0,25,43,44,0
1354,2022-02-26 02:00:00,70,16,24,35,45,0,22,82,78,0
1355,2022-02-26 03:00:00,61,11,15,41,47,0,13,71,80,12
1356,2022-02-26 04:00:00,61,13,20,43,48,0,15,100,35,12
1357,2022-02-26 05:00:00,53,15,15,62,40,0,15,47,34,23
1358,2022-02-26 06:00:00,60,15,10,46,68,0,21,29,40,12
1359,2022-02-26 07:00:00,64,13,18,24,36,0,17,26,21,11
1360,2022-02-26 08:00:00,62,12,13,75,48,0,14,9,26,21
1361,2022-02-26 09:00:00,60,13,17,40,43,0,10,23,54,15
1362,2022-02-26 10:00:00,58,12,8,21,32,0,17,6,56,24
1363,2022-02-26 11:00:00,53,12,8,32,28,0,12,5,31,14
1364,2022-02-26 12:00:00,58,11,21,33,62,0,18,14,57,12
1365,2022-02-26 13:00:00,59,12,26,45,31,0,15,15,35,8
1366,2022-02-26 14:00:00,60,11,9,50,39,0,22,19,47,19
1367,2022-02-26 15:00:00,55,12,15,29,39,0,17,25,53,11
1368,2022-02-26 16:00:00,62,10,21,54,44,0,20,21,38,18
1369,2022-02-26 17:00:00,58,13,12,62,41,0,12,23,36,4
1370,2022-02-26 18:00:00,57,14,19,75,50,0,9,30,34,8
1371,2022-02-26 19:00:00,63,12,17,44,46,0,12,23,36,12
1372,2022-02-26 20:00:00,60,16,11,58,74,0,13,31,38,9
1373,2022-02-26 21:00:00,66,16,16,76,55,0,17,27,23,9
1374,2022-02-26 22:00:00,67,17,39,83,67,0,15,26,61,16
1375,2022-02-26 23:00:00,79,13,33,45,45,0,16,31,66,17
1376,2022-02-27 00:00:00,68,10,19,40,39,0,10,30,27,28
1377,2022-02-27 01:00:00,62,11,20,68,72,0,18,39,29,12
1378,2022-02-27 02:00:00,57,12,15,72,29,0,16,64,51,0
1379,2022-02-27 03:00:00,59,9,15,58,33,0,18,84,41,18
1380,2022-02-27 04:00:00,50,11,5,50,31,0,6,76,37,12
1381,2022-02-27 05:00:00,53,13,16,55,42,0,19,75,49,0
1382,2022-02-27 06:00:00,57,11,5,48,44,0,13,40,41,12
1383,2022-02-27 07:00:00,57,12,19,40,34,0,21,15,55,22
1384,2022-02-27 08:00:00,65,10,18,52,39,0,17,11,47,11
1385,2022-02-27 09:00:00,58,11,0,72,37,0,17,3,30,10
1386,2022-02-27 10:00:00,62,12,21,22,31,0,14,9,44,0
1387,2022-02-27 11:00:00,55,12,12,59,58,0,17,13,18,14
1388,2022-02-27 12:00:00,61,12,26,70,56,0,13,13,30,17
1389,2022-02-27 13:00:00,58,12,10,28,34,0,19,15,23,4
1390,2022-02-27 14:00:00,56,10,16,36,41,0,18,20,37,7
1391,2022-02-27 15:00:00,57,10,37,55,36,0,16,24,36,7
1392,2022-02-27 16:00:00,58,13,24,81,52,0,14,20,41,7
1393,2022-02-27 17:00:00,60,13,25,19,38,0,15,20,39,11
1394,2022-02-27 18:00:00,58,13,13,44,40,0,14,26,26,4
1395,2022-02-27 19:00:00,59,10,36,42,51,0,16,32,42,4
1396,2022-02-27 20:00:00,74,15,32,49,78,2,23,25,37,17
1397,2022-02-27 21:00:00,75,17,15,69,45,0,21,26,45,18
1398,2022-02-27 22:00:00,72,15,42,67,71,0,11,28,25,0
1399,2022-02-27 23:00:00,70,13,38,30,41,0,16,32,22,17
1400,2022-02-28 00:00:00,63,13,19,60,62,0,23,32,50,17
1401,2022-02-28 01:00:00,55,11,14,48,37,0,11,28,70,11
1402,2022-02-28 02:00:00,64,12,19,54,68,0,14,28,49,17
1403,2022-02-28 03:00:00,64,12,28,59,51,0,11,22,43,16
1404,2022-02-28 04:00:00,55,11,19,55,42,0,12,22,61,6
1405,2022-02-28 05:00:00,59,10,19,69,37,0,11,17,60,6
1406,2022-02-28 06:00:00,66,13,21,45,34,0,10,16,100,15
1407,2022-02-28 07:00:00,69,11,20,58,26,0,19,4,41,5
1408,2022-02-28 08:00:00,66,13,29,51,56,0,19,9,30,9
1409,2022-02-28 09:00:00,64,11,11,34,31,0,8,7,29,17
1410,2022-02-28 10:00:00,62,13,7,62,61,0,15,6,20,0
1411,2022-02-28 11:00:00,65,13,23,62,45,0,17,11,38,8
1412,2022-02-28 12:00:00,69,10,18,35,49,0,16,7,18,0
1413,2022-02-28 13:00:00,58,12,22,52,62,0,19,17,26,20
1414,2022-02-28 14:00:00,68,13,10,76,39,0,14,18,42,9
1415,2022-02-28 15:00:00,79,15,12,74,64,0,18,17,49,9
1416,2022-02-28 16:00:00,86,18,20,64,53,0,24,13,29,24
1417,2022-02-28 17:00:00,74,15,26,57,64,0,21,19,51,9
1418,2022-02-28 18:00:00,78,14,22,56,91,0,13,15,39,16
1419,2022-02-28 19:00:00,87,16,33,60,79,0,25,13,55,18
1420,2022-02-28 20:00:00,85,17,46,73,80,0,19,30,42,20
1421,2022-02-28 21:00:00,88,21,22,93,100,0,23,24,55,17
1422,2022-02-28 22:00:00,97,19,33,99,89,0,27,21,66,19
1423,2022-02-28 23:00:00,100,16,9,69,74,0,26,30,31,16
1424,2022-03-01 00:00:00,90,16,22,65,61,0,21,29,36,5
1425,2022-03-01 01:00:00,81,16,22,79,81,0,12,20,36,16
1426,2022-03-01 02:00:00,75,10,22,56,42,0,13,38,62,26
1427,2022-03-01 03:00:00,68,12,14,43,33,0,24,30,42,5
1428,2022-03-01 04:00:00,72,13,14,60,63,0,15,25,39,6
1429,2022-03-01 05:00:00,73,16,37,69,61,0,14,19,54,11
1430,2022-03-01 06:00:00,75,18,34,54,47,0,16,15,30,10
1431,2022-03-01 07:00:00,82,14,16,41,57,0,17,8,45,0
1432,2022-03-01 08:00:00,76,15,30,47,33,0,16,5,39,18
1433,2022-03-01 09:00:00,70,15,7,70,49,0,23,6,37,21
1434,2022-03-01 10:00:00,80,15,28,56,26,0,11,8,66,0
1435,2022-03-01 11:00:00,74,14,20,70,41,0,19,5,50,8
1436,2022-03-01 12:00:00,83,15,25,78,38,0,22,8,32,15
1437,2022-03-01 13:00:00,96,19,37,67,57,0,28,12,36,30
1438,2022-03-01 14:00:00,87,18,11,40,43,0,24,7,50,22
1439,2022-03-01 15:00:00,89,16,25,78,62,0,24,19,72,13
1440,2022-03-01 16:00:00,89,14,22,88,49,0,19,18,26,29
1441,2022-03-01 17:00:00,87,15,12,80,66,0,18,15,61,7
1442,2022-03-01 18:00:00,80,14,21,75,48,0,27,27,58,24
1443,2022-03-01 19:00:00,85,16,31,75,52,0,20,25,61,21
1444,2022-03-01 20:00:00,84,17,36,86,87,0,25,19,60,11
1445,2022-03-01 21:00:00,91,18,21,85,86,0,19,20,76,4
1446,2022-03-01 22:00:00,82,15,28,100,63,0,21,26,41,18
1447,2022-03-01 23:00:00,83,19,39,96,79,0,17,37,65,10
1448,2022-03-02 00:00:00,79,14,35,87,57,0,14,44,30,5
1449,2022-03-02 01:00:00,63,13,25,35,63,0,13,41,53,0
1450,2022-03-02 02:00:00,62,13,9,63,50,0,12,69,50,20
1451,2022-03-02 03:00:00,63,12,18,47,80,0,17,67,72,15
1452,2022-03-02 04:00:00,67,14,18,92,60,0,21,96,69,16
1453,2022-03-02 05:00:00,62,13,22,89,58,0,16,41,82,10
1454,2022-03-02 06:00:00,71,12,8,43,65,0,17,14,52,14
1455,2022-03-02 07:00:00,68,13,19,52,75,0,17,12,30,13
1456,2022-03-02 08:00:00,72,14,28,56,41,0,17,9,49,20
1457,2022-03-02 09:00:00,65,15,21,65,50,0,28,13,32,20
1458,2022-03-02 10:00:00,63,13,30,63,31,0,15,8,46,8
1459,2022-03-02 11:00:00,70,18,13,40,44,0,15,16,26,7
1460,2022-03-02 12:00:00,69,15,23,59,49,0,23,13,51,7
1461,2022-03-02 13:00:00,71,14,5,46,39,0,18,12,47,9
1462,2022-03-02 14:00:00,70,14,24,61,57,0,16,23,36,9
1463,2022-03-02 15:00:00,79,14,19,62,45,0,20,21,49,3
1464,2022-03-02 16:00:00,69,15,13,54,58,0,14,17,55,9
1465,2022-03-02 17:00:00,69,16,36,67,72,0,17,20,48,13
1466,2022-03-02 18:00:00,75,15,18,68,49,0,22,16,71,10
1467,2022-03-02 19:00:00,76,13,24,53,67,0,18,12,48,14
1468,2022-03-02 20:00:00,79,15,25,47,53,0,16,20,37,18
1469,2022-03-02 21:00:00,74,11,21,55,66,0,20,14,48,16
1470,2022-03-02 22:00:00,72,16,27,53,90,0,13,22,58,13
1471,2022-03-02 23:00:00,67,13,13,54,62,0,8,26,54,29
1472,2022-03-03 00:00:00,61,11,21,63,53,0,11,34,59,5
1473,2022-03-03 01:00:00,56,10,29,84,37,0,15,27,63,10
1474,2022-03-03 02:00:00,52,12,56,41,75,0,15,29,35,5
1475,2022-03-03 03:00:00,63,13,23,57,30,0,9,20,58,5
1476,2022-03-03 04:00:00,55,12,14,89,71,0,8,29,43,5
1477,2022-03-03 05:00:00,60,14,27,72,40,0,15,17,53,10
1478,2022-03-03 06:00:00,62,12,8,44,67,0,9,18,29,10
1479,2022-03-03 07:00:00,61,11,31,57,56,0,12,9,53,4
1480,2022-03-03 08:00:00,62,12,4,85,48,0,11,11,34,13
1481,2022-03-03 09:00:00,61,12,10,70,53,0,18,8,48,16
1482,2022-03-03 10:00:00,65,13,13,49,31,0,10,9,54,8
1483,2022-03-03 11:00:00,62,13,12,32,68,0,25,7,38,7
1484,2022-03-03 12:00:00,63,11,20,52,57,0,16,8,50,7
1485,2022-03-03 13:00:00,58,14,24,36,58,0,16,15,52,3
1486,2022-03-03 14:00:00,58,12,22,67,42,0,24,17,56,6
1487,2022-03-03 15:00:00,62,15,5,64,58,0,17,19,47,25
1488,2022-03-03 16:00:00,64,14,32,67,52,0,14,17,40,20
1489,2022-03-03 17:00:00,63,12,33,59,55,0,18,12,52,6
1490,2022-03-03 18:00:00,65,12,26,42,69,0,14,18,46,21
1491,2022-03-03 19:00:00,70,12,22,56,56,0,15,20,38,16
1492,2022-03-03 20:00:00,70,15,26,58,60,0,14,17,45,15
1493,2022-03-03 21:00:00,74,13,14,68,52,0,19,22,37,12
1494,2022-03-03 22:00:00,71,14,36,55,44,0,17,34,37,14
1495,2022-03-03 23:00:00,61,12,18,28,48,0,9,29,41,20
1496,2022-03-04 00:00:00,62,12,13,68,28,0,21,31,20,10
1497,2022-03-04 01:00:00,64,11,26,44,43,0,16,41,54,5
1498,2022-03-04 02:00:00,52,12,17,45,54,0,14,49,45,15
1499,2022-03-04 03:00:00,53,9,14,46,43,0,9,72,63,21
1500,2022-03-04 04:00:00,54,11,9,71,41,0,15,72,27,5
1501,2022-03-04 05:00:00,67,12,32,51,56,0,17,23,26,16
1502,2022-03-04 06:00:00,62,14,21,78,49,0,13,16,29,5
1503,2022-03-04 07:00:00,59,12,19,48,48,0,17,6,27,9
1504,2022-03-04 08:00:00,61,13,7,45,54,0,12,11,43,4
1505,2022-03-04 09:00:00,64,12,21,44,75,0,16,8,20,20
1506,2022-03-04 10:00:00,61,11,14,46,32,0,12,2,44,16
1507,2022-03-04 11:00:00,61,11,29,75,53,0,11,10,37,18
1508,2022-03-04 12:00:00,66,12,30,31,30,0,7,9,28,14
1509,2022-03-04 13:00:00,57,11,25,78,37,0,12,18,46,0
1510,2022-03-04 14:00:00,62,10,27,56,50,0,13,16,32,3
1511,2022-03-04 15:00:00,67,12,19,39,48,0,15,18,35,16
1512,2022-03-04 16:00:00,62,11,22,60,57,0,17,20,36,10
1513,2022-03-04 17:00:00,58,13,27,55,67,0,14,24,68,7
1514,2022-03-04 18:00:00,58,11,18,60,36,0,11,10,53,14
1515,2022-03-04 19:00:00,69,12,19,47,58,0,23,15,56,7
1516,2022-03-04 20:00:00,74,14,24,46,50,0,21,17,64,20
1517,2022-03-04 21:00:00,77,16,22,88,57,0,11,15,39,17
1518,2022-03-04 22:00:00,78,14,21,64,66,0,22,13,43,5
1519,2022-03-04 23:00:00,73,18,22,64,65,0,11,16,52,5
1520,2022-03-05 00:00:00,70,10,33,67,33,0,16,35,38,5
1521,2022-03-05 00:00:00,87,12,27,55,38,0,17,38,45,6
1522,2022-03-05 01:00:00,68,10,8,43,55,0,12,26,77,26
1523,2022-03-05 02:00:00,64,13,28,52,61,0,15,41,86,13
1524,2022-03-05 03:00:00,64,13,12,50,53,0,21,32,34,27
1525,2022-03-05 04:00:00,64,11,4,42,69,0,11,33,7,0
1526,2022-03-05 05:00:00,75,14,8,53,49,0,9,27,27,0
1527,2022-03-05 06:00:00,67,17,19,24,28,0,16,12,19,6
1528,2022-03-05 07:00:00,76,12,7,37,26,0,15,13,48,0
1529,2022-03-05 08:00:00,74,12,21,56,63,0,12,15,17,12
1530,2022-03-05 09:00:00,65,13,20,44,46,0,14,7,39,6
1531,2022-03-05 10:00:00,68,16,9,32,58,0,19,10,37,11
1532,2022-03-05 11:00:00,65,14,15,31,59,0,20,6,51,15
1533,2022-03-05 12:00:00,70,13,20,29,58,0,15,6,62,0
1534,2022-03-05 13:00:00,71,10,13,38,68,0,10,19,54,13
1535,2022-03-05 14:00:00,63,12,5,47,61,0,15,17,47,22
1536,2022-03-05 15:00:00,67,13,10,61,49,0,13,19,25,8
1537,2022-03-05 16:00:00,72,12,20,59,49,0,11,24,55,13
1538,2022-03-05 17:00:00,73,15,21,53,61,0,12,20,82,13
1539,2022-03-05 18:00:00,67,15,27,36,70,0,12,24,27,36
1540,2022-03-05 19:00:00,70,14,42,37,56,0,14,26,61,5
1541,2022-03-05 20:00:00,77,13,21,73,67,0,19,23,60,25
1542,2022-03-05 21:00:00,78,15,26,69,61,0,18,34,59,11
1543,2022-03-05 22:00:00,68,15,28,72,43,0,23,31,59,18
1544,2022-03-05 23:00:00,65,15,15,35,70,0,21,42,51,13
1545,2022-03-06 00:00:00,76,9,24,41,48,0,18,35,53,7
1546,2022-03-06 01:00:00,67,11,16,45,37,0,20,57,33,7
1547,2022-03-06 02:00:00,57,15,12,41,45,0,10,57,54,20
1548,2022-03-06 03:00:00,54,13,12,92,54,0,19,96,48,0
1549,2022-03-06 04:00:00,54,12,4,68,34,0,10,98,42,0
1550,2022-03-06 05:00:00,57,12,21,64,56,0,9,100,56,7
1551,2022-03-06 06:00:00,64,13,4,33,37,0,9,40,47,13
1552,2022-03-06 07:00:00,62,15,30,46,27,0,17,22,50,38
1553,2022-03-06 08:00:00,72,12,14,62,22,0,9,15,24,6
1554,2022-03-06 09:00:00,67,14,30,31,52,0,13,9,39,6
1555,2022-03-06 10:00:00,66,14,16,70,50,0,14,15,44,17
1556,2022-03-06 11:00:00,74,11,28,13,47,0,14,13,26,0
1557,2022-03-06 12:00:00,65,12,29,54,45,0,19,19,49,10
1558,2022-03-06 13:00:00,75,10,16,19,47,0,12,25,68,23
1559,2022-03-06 14:00:00,67,17,23,50,50,0,17,26,47,9
1560,2022-03-06 15:00:00,63,13,20,38,45,0,18,27,41,17
1561,2022-03-06 16:00:00,66,15,20,40,46,0,19,19,41,8
1562,2022-03-06 17:00:00,70,14,30,26,42,0,12,27,25,4
1563,2022-03-06 18:00:00,61,12,18,45,79,0,14,27,47,4
1564,2022-03-06 19:00:00,76,16,22,61,44,0,16,25,77,9
1565,2022-03-06 20:00:00,78,16,20,36,81,0,19,27,25,25
1566,2022-03-06 21:00:00,81,15,32,52,84,0,13,25,27,5
1567,2022-03-06 22:00:00,74,18,4,47,61,0,25,35,41,30
1568,2022-03-06 23:00:00,75,14,27,78,47,0,18,24,25,51
1569,2022-03-07 00:00:00,75,17,11,43,59,0,17,31,64,19
1570,2022-03-07 01:00:00,68,13,25,41,56,0,14,18,55,0
1571,2022-03-07 02:00:00,63,14,33,15,30,0,15,32,37,19
1572,2022-03-07 03:00:00,72,14,37,69,35,0,12,19,44,6
1573,2022-03-07 04:00:00,75,13,40,45,65,0,12,20,47,47
1574,2022-03-07 05:00:00,78,13,19,51,62,0,15,20,77,0
1575,2022-03-07 06:00:00,74,15,17,32,43,0,14,16,41,6
1576,2022-03-07 07:00:00,63,14,22,26,33,0,15,9,64,5
1577,2022-03-07 08:00:00,76,16,24,42,55,0,22,4,65,15
1578,2022-03-07 09:00:00,72,12,8,35,49,0,17,9,61,28
1579,2022-03-07 10:00:00,79,16,11,31,53,0,19,15,23,5
1580,2022-03-07 11:00:00,75,16,23,40,36,0,13,12,48,31
1581,2022-03-07 12:00:00,70,14,14,29,41,0,17,14,24,12
1582,2022-03-07 13:00:00,81,16,29,53,76,0,15,10,30,8
1583,2022-03-07 14:00:00,75,15,11,38,53,0,12,11,66,11
1584,2022-03-07 15:00:00,77,15,13,34,70,0,18,15,30,15
1585,2022-03-07 16:00:00,79,15,13,76,45,0,22,15,82,30
1586,2022-03-07 17:00:00,76,16,9,64,64,0,16,24,50,12
1587,2022-03-07 18:00:00,77,13,17,62,63,0,15,17,40,12
1588,2022-03-07 19:00:00,88,17,25,54,57,0,18,24,29,13
1589,2022-03-07 20:00:00,92,17,21,41,68,0,11,30,76,18
1590,2022-03-07 21:00:00,100,21,9,76,90,0,17,34,74,20
1591,2022-03-07 22:00:00,97,18,27,52,48,0,21,31,68,6
1592,2022-03-07 23:00:00,80,16,21,59,44,0,22,41,36,12
1593,2022-03-08 00:00:00,74,14,7,40,55,0,17,63,30,18
1594,2022-03-08 01:00:00,74,16,21,22,56,0,13,67,47,0
1595,2022-03-08 02:00:00,72,12,25,44,65,0,17,74,53,18
1596,2022-03-08 03:00:00,68,12,11,64,56,0,17,64,61,12
1597,2022-03-08 04:00:00,67,13,15,59,31,0,12,43,64,6
1598,2022-03-08 05:00:00,69,17,19,43,58,0,21,30,63,6
1599,2022-03-08 06:00:00,70,15,7,60,49,0,17,17,57,17
1600,2022-03-08 07:00:00,66,14,19,82,49,0,13,10,59,11
1601,2022-03-08 08:00:00,69,13,30,37,43,0,20,8,60,20
1602,2022-03-08 09:00:00,68,14,17,48,54,0,16,7,63,15
1603,2022-03-08 10:00:00,67,13,11,54,39,0,20,12,37,19
1604,2022-03-08 11:00:00,68,13,23,59,34,0,15,9,44,22
1605,2022-03-08 12:00:00,72,15,2,40,57,0,20,14,33,8
1606,2022-03-08 13:00:00,63,11,14,35,37,0,19,23,58,15
1607,2022-03-08 14:00:00,69,14,24,34,40,0,21,15,78,22
1608,2022-03-08 15:00:00,76,14,22,36,54,0,19,18,67,4
1609,2022-03-08 16:00:00,78,16,22,76,40,0,17,21,76,11
1610,2022-03-08 17:00:00,80,17,21,67,56,0,18,18,87,35
1611,2022-03-08 18:00:00,74,15,19,39,85,0,17,19,72,32
1612,2022-03-08 19:00:00,73,14,17,25,34,0,18,24,46,8
1613,2022-03-08 20:00:00,81,15,13,54,84,0,16,26,85,18
1614,2022-03-08 21:00:00,76,15,6,44,79,0,20,16,63,14
1615,2022-03-08 22:00:00,75,13,13,49,67,0,10,24,59,37
1616,2022-03-08 23:00:00,75,15,17,76,74,0,17,35,65,47
1617,2022-03-09 00:00:00,69,15,11,47,39,0,10,52,66,59
1618,2022-03-09 01:00:00,68,12,21,28,51,0,13,64,58,46
1619,2022-03-09 02:00:00,60,12,7,38,54,0,18,81,98,23
1620,2022-03-09 03:00:00,65,10,7,41,79,0,13,65,73,30
1621,2022-03-09 04:00:00,85,16,4,50,60,0,17,37,51,38
1622,2022-03-09 05:00:00,76,15,18,57,62,0,17,24,44,37
1623,2022-03-09 06:00:00,79,18,17,38,51,0,23,14,46,34
1624,2022-03-09 07:00:00,76,17,12,51,43,0,13,7,47,21
1625,2022-03-09 08:00:00,84,16,21,39,53,0,11,6,40,35
1626,2022-03-09 09:00:00,82,15,17,28,44,0,18,4,38,14
1627,2022-03-09 10:00:00,79,18,16,30,51,0,22,9,82,36
1628,2022-03-09 11:00:00,87,12,10,34,36,0,15,8,53,13
1629,2022-03-09 12:00:00,92,13,19,42,86,0,20,13,37,32
1630,2022-03-09 13:00:00,80,14,18,46,42,0,21,12,19,15
1631,2022-03-09 14:00:00,87,15,21,29,49,0,25,13,44,14
1632,2022-03-09 15:00:00,80,16,17,34,52,0,16,21,63,22
1633,2022-03-09 16:00:00,86,22,13,46,75,0,18,20,68,26
1634,2022-03-09 17:00:00,83,15,32,44,50,0,26,19,50,27
1635,2022-03-09 18:00:00,91,17,14,52,56,0,19,13,70,20
1636,2022-03-09 19:00:00,94,19,12,66,64,0,30,17,46,29
1637,2022-03-09 20:00:00,84,19,26,75,68,0,17,22,57,35
1638,2022-03-09 21:00:00,91,15,17,74,67,0,22,23,76,14
1639,2022-03-09 22:00:00,81,16,19,52,98,0,17,20,32,0
1640,2022-03-09 23:00:00,88,14,18,55,60,0,15,25,84,18
1641,2022-03-10 00:00:00,78,11,31,39,63,0,19,25,47,23
1642,2022-03-10 01:00:00,72,16,28,44,25,0,17,33,18,0
1643,2022-03-10 02:00:00,74,12,21,44,53,0,13,21,66,12
1644,2022-03-10 03:00:00,70,14,18,34,44,0,16,24,43,12
1645,2022-03-10 04:00:00,75,14,11,39,69,0,22,30,65,13
1646,2022-03-10 05:00:00,84,12,15,64,65,0,19,13,87,6
1647,2022-03-10 06:00:00,80,17,20,38,57,0,20,11,40,11
1648,2022-03-10 07:00:00,74,16,25,41,56,0,11,11,63,10
1649,2022-03-10 08:00:00,70,13,18,45,41,0,9,8,35,0
1650,2022-03-10 09:00:00,67,14,34,35,54,0,16,6,48,28
1651,2022-03-10 10:00:00,66,12,22,39,49,0,12,10,51,23
1652,2022-03-10 11:00:00,79,15,15,32,39,0,13,8,35,22
1653,2022-03-10 12:00:00,80,15,10,43,32,0,15,12,50,12
1654,2022-03-10 13:00:00,74,12,13,60,47,0,10,23,46,30
1655,2022-03-10 14:00:00,79,13,15,34,59,0,15,9,78,4
1656,2022-03-10 15:00:00,80,12,13,50,23,0,23,17,56,22
1657,2022-03-10 16:00:00,75,14,18,42,68,0,13,17,77,34
1658,2022-03-10 17:00:00,80,12,28,29,84,0,23,25,51,23
1659,2022-03-10 18:00:00,75,13,25,38,74,0,19,27,96,25
1660,2022-03-10 19:00:00,78,15,10,37,38,0,19,17,52,26
1661,2022-03-10 20:00:00,77,15,11,42,75,0,13,32,69,5
1662,2022-03-10 21:00:00,83,14,21,45,59,0,15,21,90,5
1663,2022-03-10 22:00:00,85,15,20,45,100,0,19,30,57,6
1664,2022-03-10 23:00:00,84,14,11,60,87,0,16,39,56,18
1665,2022-03-11 00:00:00,66,12,7,60,40,0,16,43,68,30
1666,2022-03-11 01:00:00,69,11,25,54,43,0,10,58,43,42
1667,2022-03-11 02:00:00,62,15,11,75,55,0,19,90,75,25
1668,2022-03-11 03:00:00,66,10,19,62,57,0,14,56,52,19
1669,2022-03-11 04:00:00,60,11,23,29,47,0,8,32,27,0
1670,2022-03-11 05:00:00,65,13,26,45,45,0,24,18,57,6
1671,2022-03-11 06:00:00,67,12,17,38,14,0,19,5,47,0
1672,2022-03-11 07:00:00,69,11,13,37,50,0,15,10,38,21
1673,2022-03-11 08:00:00,68,11,9,36,42,0,14,15,46,5
1674,2022-03-11 09:00:00,65,9,20,22,46,0,15,12,49,10
1675,2022-03-11 10:00:00,66,11,14,45,34,0,16,9,100,9
1676,2022-03-11 11:00:00,69,16,11,49,48,0,17,12,22,13
1677,2022-03-11 12:00:00,74,15,12,32,35,0,15,14,47,13
1678,2022-03-11 13:00:00,68,14,12,43,33,0,18,15,64,16
1679,2022-03-11 14:00:00,61,13,34,46,45,0,17,19,62,8
1680,2022-03-11 15:00:00,71,15,18,46,58,0,14,18,60,11
1681,2022-03-11 16:00:00,70,13,18,35,62,0,19,22,98,15
1682,2022-03-11 17:00:00,73,10,17,34,57,0,16,21,61,24
1683,2022-03-11 18:00:00,80,16,20,54,63,0,16,18,51,13
1684,2022-03-11 19:00:00,76,13,16,32,62,0,14,17,69,0
1685,2022-03-11 20:00:00,81,14,23,88,52,0,17,20,64,20
1686,2022-03-11 21:00:00,85,14,22,92,63,0,15,25,75,11
1687,2022-03-11 22:00:00,84,16,21,90,42,0,14,24,47,12
1688,2022-03-11 23:00:00,73,11,11,62,42,0,12,26,78,26
1689,2022-03-12 00:00:00,64,12,23,100,64,0,17,27,92,13
1690,2022-03-12 00:00:00,79,15,23,100,52,0,18,28,89,13
1691,2022-03-12 01:00:00,78,17,20,93,51,0,15,24,57,26
1692,2022-03-12 02:00:00,72,16,20,90,26,0,19,29,77,13
1693,2022-03-12 03:00:00,71,11,8,62,40,0,11,26,40,14
1694,2022-03-12 04:00:00,74,15,21,73,34,0,15,21,75,0
1695,2022-03-12 05:00:00,74,18,21,63,40,0,10,20,41,7
1696,2022-03-12 06:00:00,76,12,0,94,39,0,15,14,70,32
1697,2022-03-12 07:00:00,78,12,19,48,33,0,13,12,36,12
1698,2022-03-12 08:00:00,83,15,21,64,39,0,9,12,39,0
1699,2022-03-12 09:00:00,73,15,7,47,51,0,14,6,49,27
1700,2022-03-12 10:00:00,73,13,17,39,42,0,20,11,58,27
1701,2022-03-12 11:00:00,75,13,12,55,39,0,9,10,34,10
1702,2022-03-12 12:00:00,79,13,6,28,51,0,10,11,37,47
1703,2022-03-12 13:00:00,74,12,0,46,36,0,15,16,73,17
1704,2022-03-12 14:00:00,80,13,29,39,33,0,10,24,29,13
1705,2022-03-12 15:00:00,70,11,15,43,44,0,15,13,44,16
1706,2022-03-12 16:00:00,74,13,18,51,36,0,16,18,77,8
1707,2022-03-12 17:00:00,82,14,21,69,35,0,13,25,41,0
1708,2022-03-12 18:00:00,75,12,30,49,47,0,15,22,39,26
1709,2022-03-12 19:00:00,78,17,23,58,21,0,15,32,50,9
1710,2022-03-12 20:00:00,80,18,28,55,37,0,10,23,29,10
1711,2022-03-12 21:00:00,85,14,23,39,48,0,16,38,48,16
1712,2022-03-12 22:00:00,81,14,18,65,52,0,15,30,58,29
1713,2022-03-12 23:00:00,86,14,16,63,34,0,17,33,56,13
